production_id,device_id,manufacturer_id,date_id,units_produced,units_passed_qc,defect_rate,production_status,batch_number
PRD001503,DEV0009,MFG004,20200603,147,7,0.0025,In Progress,BATCH1931
PRD001504,DEV0013,MFG007,20201226,118,59,0.0334,In Progress,BATCH6909
PRD001505,DEV0008,MFG008,20191108,461,239,0.0634,Completed,BATCH2972
PRD001506,DEV0020,MFG002,20211130,62,49,0.0949,Completed,BATCH6962
PRD001507,DEV0048,MFG006,20200128,447,160,0.0265,In Progress,BATCH4531
PRD001508,DEV0019,MFG007,20200621,452,362,0.0859,On Hold,BATCH2828
PRD001509,DEV0042,MFG001,20210728,125,75,0.143,On Hold,BATCH5507
PRD001510,DEV0022,MFG001,20191107,177,4,0.1074,Failed QC,BATCH1327
PRD001511,DEV0024,MFG002,20200925,121,26,0.0509,Completed,BATCH1287
PRD001512,DEV0048,MFG006,20210529,269,106,0.1078,Completed,BATCH8875
PRD001513,DEV0019,MFG010,20210104,78,20,0.0809,Failed QC,BATCH5305
PRD001514,DEV0030,MFG009,20200618,158,101,0.147,Failed QC,BATCH3724
PRD001515,DEV0030,MFG004,20200723,328,265,0.1155,On Hold,BATCH6759
PRD001516,DEV0045,MFG008,20200325,174,82,0.0204,On Hold,BATCH3780
PRD001517,DEV0028,MFG004,20200609,191,6,0.1467,On Hold,BATCH6720
PRD001518,DEV0020,MFG009,20191113,455,218,0.1166,Completed,BATCH1557
PRD001519,DEV0045,MFG009,20210902,414,250,0.0483,Completed,BATCH3036
PRD001520,DEV0047,MFG003,20201110,200,13,0.1486,On Hold,BATCH8151
PRD001521,DEV0040,MFG004,20191017,262,259,0.038,On Hold,BATCH9820
PRD001522,DEV0047,MFG009,20200212,380,379,0.0503,Failed QC,BATCH5849
PRD001523,DEV0022,MFG003,20210306,290,167,0.0827,In Progress,BATCH8275
PRD001524,DEV0013,MFG007,20201228,319,120,0.0897,Completed,BATCH5893
PRD001525,DEV0002,MFG004,20190814,427,119,0.1335,In Progress,BATCH8426
PRD001526,DEV0016,MFG002,20190819,449,391,0.018,Failed QC,BATCH6735
PRD001527,DEV0034,MFG004,20200213,397,112,0.0152,Failed QC,BATCH3396
PRD001528,DEV0045,MFG002,20200505,109,45,0.0284,On Hold,BATCH8603
PRD001529,DEV0002,MFG005,20200131,393,242,0.0344,Completed,BATCH7053
PRD001530,DEV0024,MFG007,20210113,180,150,0.0493,On Hold,BATCH2068
PRD001531,DEV0011,MFG008,20211001,66,58,0.0811,In Progress,BATCH2657
PRD001532,DEV0044,MFG006,20210109,405,97,0.0912,Completed,BATCH6293
PRD001533,DEV0018,MFG008,20210319,274,247,0.003,On Hold,BATCH5946
PRD001534,DEV0011,MFG009,20211118,234,82,0.0014,On Hold,BATCH6934
PRD001535,DEV0030,MFG007,20191019,65,19,0.1095,On Hold,BATCH9324
PRD001536,DEV0032,MFG006,20210223,408,235,0.0105,In Progress,BATCH2904
PRD001537,DEV0023,MFG003,20200504,158,91,0.1396,Completed,BATCH5143
PRD001538,DEV0047,MFG010,20191215,203,72,0.0893,In Progress,BATCH1701
PRD001539,DEV0003,MFG010,20191004,26,18,0.0009,Failed QC,BATCH2074
PRD001540,DEV0018,MFG007,20200421,160,60,0.0697,Failed QC,BATCH7272
PRD001541,DEV0038,MFG003,20210802,388,1,0.1296,Completed,BATCH3851
PRD001542,DEV0026,MFG002,20200919,151,84,0.1054,On Hold,BATCH7697
PRD001543,DEV0030,MFG010,20200909,152,10,0.0452,In Progress,BATCH8561
PRD001544,DEV0039,MFG004,20210329,372,344,0.0173,On Hold,BATCH1079
PRD001545,DEV0002,MFG001,20210224,179,93,0.0175,Failed QC,BATCH2416
PRD001546,DEV0004,MFG004,20201109,339,229,0.1392,Failed QC,BATCH8813
PRD001547,DEV0036,MFG009,20210922,480,231,0.0244,Failed QC,BATCH6241
PRD001548,DEV0042,MFG006,20210107,253,1,0.1082,Completed,BATCH3693
PRD001549,DEV0049,MFG006,20210909,276,232,0.1437,In Progress,BATCH4076
PRD001550,DEV0021,MFG009,20200416,326,137,0.0315,In Progress,BATCH4395
PRD001551,DEV0037,MFG009,20211128,373,4,0.1314,Failed QC,BATCH7387
PRD001552,DEV0019,MFG005,20210321,92,45,0.0665,Failed QC,BATCH9460
PRD001553,DEV0025,MFG010,20200912,260,192,0.0392,Failed QC,BATCH5347
PRD001554,DEV0032,MFG004,20210228,447,78,0.0902,In Progress,BATCH4980
PRD001555,DEV0010,MFG008,20200924,44,35,0.1381,In Progress,BATCH8721
PRD001556,DEV0023,MFG010,20200618,155,112,0.0437,On Hold,BATCH3820
PRD001557,DEV0006,MFG002,20190919,376,57,0.035,Failed QC,BATCH4834
PRD001558,DEV0049,MFG009,20191107,490,355,0.0757,In Progress,BATCH2097
PRD001559,DEV0031,MFG002,20211102,211,30,0.0015,Failed QC,BATCH5696
PRD001560,DEV0034,MFG010,20210609,150,148,0.0745,On Hold,BATCH9078
PRD001561,DEV0016,MFG009,20201205,363,296,0.0575,Failed QC,BATCH1573
PRD001562,DEV0033,MFG007,20210813,347,343,0.0617,On Hold,BATCH4957
PRD001563,DEV0049,MFG010,20191229,368,168,0.0188,Failed QC,BATCH3573
PRD001564,DEV0008,MFG001,20200719,478,201,0.1228,In Progress,BATCH5853
PRD001565,DEV0037,MFG001,20191113,338,68,0.0247,In Progress,BATCH6919
PRD001566,DEV0029,MFG006,20211114,44,32,0.144,On Hold,BATCH1316
PRD001567,DEV0048,MFG002,20210105,288,198,0.112,In Progress,BATCH4542
PRD001568,DEV0043,MFG005,20200313,211,187,0.1451,Completed,BATCH3945
PRD001569,DEV0032,MFG006,20190926,15,11,0.1369,On Hold,BATCH6469
PRD001570,DEV0018,MFG004,20211028,102,89,0.1189,On Hold,BATCH4912
PRD001571,DEV0015,MFG010,20210104,34,6,0.1438,Failed QC,BATCH6876
PRD001572,DEV0020,MFG009,20200123,19,15,0.0198,Completed,BATCH3254
PRD001573,DEV0022,MFG003,20200830,209,136,0.1166,On Hold,BATCH5214
PRD001574,DEV0001,MFG007,20200407,200,110,0.114,In Progress,BATCH6398
PRD001575,DEV0007,MFG010,20200704,197,14,0.097,Failed QC,BATCH8394
PRD001576,DEV0023,MFG003,20190913,385,93,0.0018,Failed QC,BATCH7704
PRD001577,DEV0046,MFG006,20210204,129,116,0.0313,In Progress,BATCH6934
PRD001578,DEV0040,MFG003,20201201,448,17,0.0213,In Progress,BATCH2521
PRD001579,DEV0047,MFG008,20210622,122,88,0.0083,Failed QC,BATCH2468
PRD001580,DEV0044,MFG009,20200605,284,236,0.0067,On Hold,BATCH1689
PRD001581,DEV0042,MFG002,20200509,295,124,0.0983,Failed QC,BATCH6594
PRD001582,DEV0037,MFG003,20200706,219,139,0.0078,Failed QC,BATCH9320
PRD001583,DEV0039,MFG001,20200414,106,4,0.0749,Completed,BATCH9382
PRD001584,DEV0043,MFG007,20200930,125,55,0.0256,Completed,BATCH3025
PRD001585,DEV0035,MFG007,20200418,192,28,0.1258,In Progress,BATCH4472
PRD001586,DEV0038,MFG002,20210205,122,73,0.0266,Failed QC,BATCH5411
PRD001587,DEV0034,MFG008,20191005,437,404,0.1374,On Hold,BATCH6929
PRD001588,DEV0015,MFG007,20200329,197,116,0.0353,Completed,BATCH8152
PRD001589,DEV0004,MFG008,20210320,488,120,0.0761,Failed QC,BATCH3913
PRD001590,DEV0011,MFG006,20200418,312,87,0.1135,Failed QC,BATCH6558
PRD001591,DEV0045,MFG004,20210908,20,11,0.0453,In Progress,BATCH5461
PRD001592,DEV0009,MFG007,20210602,184,106,0.0466,Failed QC,BATCH2509
PRD001593,DEV0017,MFG003,20201022,295,87,0.014,On Hold,BATCH5975
PRD001594,DEV0009,MFG005,20200619,154,144,0.1068,Failed QC,BATCH3585
PRD001595,DEV0036,MFG002,20210603,140,81,0.1388,Failed QC,BATCH2967
PRD001596,DEV0050,MFG002,20200705,143,46,0.0456,In Progress,BATCH7998
PRD001597,DEV0044,MFG008,20210803,497,75,0.086,On Hold,BATCH3072
PRD001598,DEV0023,MFG008,20210621,79,25,0.0328,Completed,BATCH8206
PRD001599,DEV0024,MFG005,20200114,431,296,0.1269,Failed QC,BATCH3018
PRD001600,DEV0018,MFG007,20200609,39,26,0.0572,In Progress,BATCH4917
PRD001601,DEV0050,MFG001,20200524,447,16,0.0449,In Progress,BATCH4678
PRD001602,DEV0004,MFG009,20210801,345,257,0.0475,Completed,BATCH3487
PRD001603,DEV0010,MFG007,20191022,243,224,0.0519,In Progress,BATCH3460
PRD001604,DEV0015,MFG003,20210829,459,457,0.1188,Failed QC,BATCH3051
PRD001605,DEV0032,MFG008,20200419,79,37,0.091,Failed QC,BATCH9015
PRD001606,DEV0050,MFG005,20210904,198,124,0.0859,On Hold,BATCH2657
PRD001607,DEV0031,MFG008,20200105,482,416,0.0226,Failed QC,BATCH6110
PRD001608,DEV0007,MFG009,20200818,75,24,0.0929,In Progress,BATCH1101
PRD001609,DEV0029,MFG004,20200925,375,65,0.0922,Completed,BATCH1695
PRD001610,DEV0007,MFG001,20210922,129,52,0.1312,On Hold,BATCH7071
PRD001611,DEV0050,MFG003,20210621,303,188,0.0227,On Hold,BATCH1925
PRD001612,DEV0002,MFG006,20200916,496,216,0.1082,In Progress,BATCH4324
PRD001613,DEV0048,MFG010,20200420,500,304,0.0544,Completed,BATCH6880
PRD001614,DEV0019,MFG009,20200726,500,347,0.0403,In Progress,BATCH1642
PRD001615,DEV0024,MFG001,20200910,430,350,0.0709,On Hold,BATCH5681
PRD001616,DEV0008,MFG002,20200331,152,131,0.0022,On Hold,BATCH3496
PRD001617,DEV0018,MFG003,20210127,279,21,0.1039,In Progress,BATCH9079
PRD001618,DEV0026,MFG010,20210622,17,15,0.1456,In Progress,BATCH2060
PRD001619,DEV0040,MFG008,20200215,83,45,0.0758,Failed QC,BATCH4637
PRD001620,DEV0036,MFG009,20191013,162,58,0.0557,Failed QC,BATCH4396
PRD001621,DEV0001,MFG007,20210619,61,29,0.0385,On Hold,BATCH6174
PRD001622,DEV0017,MFG002,20200624,11,1,0.0882,Completed,BATCH2105
PRD001623,DEV0025,MFG006,20211118,206,169,0.103,Failed QC,BATCH2785
PRD001624,DEV0006,MFG006,20201219,428,182,0.0713,In Progress,BATCH9885
PRD001625,DEV0015,MFG001,20210804,48,20,0.1298,In Progress,BATCH1389
PRD001626,DEV0044,MFG009,20200219,3,1,0.0814,In Progress,BATCH3222
PRD001627,DEV0008,MFG004,20210626,469,303,0.1391,In Progress,BATCH7374
PRD001628,DEV0015,MFG006,20200622,166,78,0.0564,Failed QC,BATCH1263
PRD001629,DEV0043,MFG010,20211117,260,14,0.0754,In Progress,BATCH1750
PRD001630,DEV0035,MFG002,20210126,377,347,0.1402,In Progress,BATCH7061
PRD001631,DEV0049,MFG004,20200307,365,218,0.0179,Completed,BATCH8034
PRD001632,DEV0013,MFG005,20211123,99,17,0.0898,On Hold,BATCH4417
PRD001633,DEV0047,MFG004,20190824,88,66,0.0105,Completed,BATCH1475
PRD001634,DEV0036,MFG008,20210204,217,86,0.0581,On Hold,BATCH1308
PRD001635,DEV0044,MFG001,20210419,328,97,0.1387,On Hold,BATCH8290
PRD001636,DEV0041,MFG006,20210416,299,145,0.1489,Failed QC,BATCH8599
PRD001637,DEV0037,MFG002,20210703,393,76,0.0782,On Hold,BATCH1888
PRD001638,DEV0035,MFG005,20191207,347,79,0.1203,On Hold,BATCH7662
PRD001639,DEV0049,MFG004,20210126,418,249,0.1213,On Hold,BATCH5242
PRD001640,DEV0017,MFG010,20200216,212,16,0.1128,On Hold,BATCH9732
PRD001641,DEV0041,MFG001,20200213,379,329,0.0934,On Hold,BATCH8716
PRD001642,DEV0018,MFG004,20200618,109,98,0.1284,On Hold,BATCH4816
PRD001643,DEV0001,MFG009,20210801,231,46,0.0771,Completed,BATCH1052
PRD001644,DEV0023,MFG004,20200523,260,49,0.0492,In Progress,BATCH3688
PRD001645,DEV0019,MFG006,20210916,487,30,0.0266,Failed QC,BATCH3587
PRD001646,DEV0028,MFG007,20210303,112,93,0.013,On Hold,BATCH4771
PRD001647,DEV0011,MFG006,20200628,308,82,0.1124,Completed,BATCH1599
PRD001648,DEV0044,MFG001,20210904,307,194,0.1212,Completed,BATCH7531
PRD001649,DEV0022,MFG010,20211115,117,8,0.144,In Progress,BATCH5936
PRD001650,DEV0036,MFG002,20200605,155,33,0.1091,In Progress,BATCH1087
PRD001651,DEV0041,MFG008,20210112,480,31,0.1271,In Progress,BATCH5128
PRD001652,DEV0037,MFG006,20210413,197,168,0.1058,Failed QC,BATCH6688
PRD001653,DEV0048,MFG008,20210923,57,55,0.1356,Completed,BATCH2400
PRD001654,DEV0039,MFG008,20200604,291,242,0.0904,Completed,BATCH3281
PRD001655,DEV0023,MFG004,20200301,285,265,0.0536,On Hold,BATCH5351
PRD001656,DEV0006,MFG006,20200309,183,169,0.0597,Completed,BATCH6324
PRD001657,DEV0024,MFG007,20210814,376,227,0.0985,Completed,BATCH2213
PRD001658,DEV0019,MFG009,20200516,417,38,0.124,In Progress,BATCH5367
PRD001659,DEV0007,MFG001,20200417,180,152,0.0916,On Hold,BATCH6174
PRD001660,DEV0011,MFG004,20201011,354,246,0.0271,On Hold,BATCH7693
PRD001661,DEV0019,MFG006,20191223,373,286,0.0889,On Hold,BATCH5304
PRD001662,DEV0043,MFG009,20201024,142,6,0.0988,On Hold,BATCH5074
PRD001663,DEV0038,MFG008,20200907,299,95,0.0167,Failed QC,BATCH6678
PRD001664,DEV0050,MFG005,20210530,283,110,0.0498,In Progress,BATCH4155
PRD001665,DEV0050,MFG004,20191202,142,117,0.0998,In Progress,BATCH7929
PRD001666,DEV0015,MFG006,20191021,474,182,0.0867,Completed,BATCH8367
PRD001667,DEV0026,MFG005,20210619,85,46,0.0507,In Progress,BATCH2913
PRD001668,DEV0009,MFG003,20200323,286,280,0.1174,On Hold,BATCH3313
PRD001669,DEV0040,MFG007,20200930,244,55,0.0806,Failed QC,BATCH6101
PRD001670,DEV0021,MFG001,20200819,240,68,0.0448,Failed QC,BATCH3430
PRD001671,DEV0013,MFG002,20191207,493,102,0.0816,In Progress,BATCH7392
PRD001672,DEV0023,MFG005,20210814,140,130,0.0409,On Hold,BATCH8867
PRD001673,DEV0022,MFG007,20191026,201,47,0.0734,Failed QC,BATCH1239
PRD001674,DEV0006,MFG002,20211004,361,109,0.033,Completed,BATCH9912
PRD001675,DEV0048,MFG006,20191015,110,110,0.1067,On Hold,BATCH2071
PRD001676,DEV0027,MFG008,20201214,240,207,0.1084,Completed,BATCH4269
PRD001677,DEV0022,MFG009,20201121,306,207,0.0773,On Hold,BATCH4037
PRD001678,DEV0026,MFG008,20210109,473,468,0.0118,Failed QC,BATCH2572
PRD001679,DEV0049,MFG010,20200715,489,302,0.0651,On Hold,BATCH1058
PRD001680,DEV0043,MFG010,20191106,409,320,0.1276,On Hold,BATCH1689
PRD001681,DEV0021,MFG008,20210206,114,107,0.0055,On Hold,BATCH7077
PRD001682,DEV0043,MFG006,20201128,307,201,0.0227,Completed,BATCH7945
PRD001683,DEV0049,MFG001,20191117,251,72,0.0387,Completed,BATCH6416
PRD001684,DEV0017,MFG010,20200813,454,265,0.0249,On Hold,BATCH7109
PRD001685,DEV0046,MFG004,20200918,303,202,0.0004,Failed QC,BATCH5192
PRD001686,DEV0029,MFG009,20200917,218,104,0.0302,On Hold,BATCH2883
PRD001687,DEV0040,MFG001,20210511,131,92,0.1004,On Hold,BATCH5669
PRD001688,DEV0021,MFG009,20191209,489,35,0.0699,Completed,BATCH1136
PRD001689,DEV0036,MFG004,20210403,139,102,0.0401,In Progress,BATCH7932
PRD001690,DEV0030,MFG007,20200916,395,117,0.0687,On Hold,BATCH6846
PRD001691,DEV0031,MFG009,20210702,458,316,0.0402,On Hold,BATCH6227
PRD001692,DEV0013,MFG010,20210722,22,12,0.0502,On Hold,BATCH9224
PRD001693,DEV0009,MFG010,20200815,34,20,0.0318,Failed QC,BATCH5874
PRD001694,DEV0015,MFG008,20190827,141,18,0.141,In Progress,BATCH7525
PRD001695,DEV0034,MFG007,20200401,180,131,0.1383,Completed,BATCH2734
PRD001696,DEV0044,MFG006,20200704,245,118,0.0666,On Hold,BATCH2839
PRD001697,DEV0031,MFG005,20210422,423,176,0.0562,On Hold,BATCH9120
PRD001698,DEV0041,MFG006,20210715,91,6,0.0524,On Hold,BATCH6072
PRD001699,DEV0015,MFG003,20201010,495,340,0.0026,Completed,BATCH6754
PRD001700,DEV0047,MFG001,20210405,319,216,0.068,On Hold,BATCH3218
PRD001701,DEV0004,MFG004,20200315,201,179,0.0013,On Hold,BATCH3209
PRD001702,DEV0046,MFG010,20210725,265,68,0.0119,In Progress,BATCH2031
PRD001703,DEV0034,MFG006,20201112,292,214,0.0629,Failed QC,BATCH1245
PRD001704,DEV0048,MFG002,20200428,260,69,0.0079,In Progress,BATCH5993
PRD001705,DEV0011,MFG003,20201101,8,4,0.012,On Hold,BATCH9355
PRD001706,DEV0005,MFG010,20200511,131,105,0.0893,Failed QC,BATCH8032
PRD001707,DEV0027,MFG008,20191214,463,310,0.0358,In Progress,BATCH8239
PRD001708,DEV0024,MFG010,20200512,381,262,0.1288,On Hold,BATCH9028
PRD001709,DEV0016,MFG008,20201101,48,40,0.0729,On Hold,BATCH8441
PRD001710,DEV0013,MFG005,20201224,89,59,0.1058,In Progress,BATCH7477
PRD001711,DEV0016,MFG010,20210222,253,19,0.1456,Failed QC,BATCH4478
PRD001712,DEV0025,MFG010,20211102,37,7,0.0387,On Hold,BATCH4770
PRD001713,DEV0015,MFG006,20211020,254,206,0.0539,In Progress,BATCH7296
PRD001714,DEV0005,MFG008,20201220,330,285,0.0076,Completed,BATCH4454
PRD001715,DEV0034,MFG002,20200707,469,172,0.0111,Completed,BATCH4574
PRD001716,DEV0038,MFG010,20210615,378,29,0.1226,Completed,BATCH6635
PRD001717,DEV0011,MFG009,20210206,251,183,0.1469,Failed QC,BATCH3713
PRD001718,DEV0039,MFG003,20210914,466,419,0.086,On Hold,BATCH4371
PRD001719,DEV0014,MFG005,20190830,157,93,0.0708,On Hold,BATCH7241
PRD001720,DEV0001,MFG010,20201208,126,111,0.0931,Completed,BATCH4236
PRD001721,DEV0015,MFG007,20200510,447,161,0.0506,Failed QC,BATCH5304
PRD001722,DEV0024,MFG001,20200622,441,365,0.074,In Progress,BATCH7646
PRD001723,DEV0036,MFG008,20200704,117,44,0.0021,Failed QC,BATCH9425
PRD001724,DEV0030,MFG006,20201128,267,215,0.0067,On Hold,BATCH8223
PRD001725,DEV0030,MFG004,20210124,266,182,0.0796,In Progress,BATCH2456
PRD001726,DEV0035,MFG003,20210418,270,49,0.0005,Failed QC,BATCH4221
PRD001727,DEV0027,MFG002,20200216,136,116,0.0404,On Hold,BATCH6936
PRD001728,DEV0006,MFG007,20210629,313,62,0.06,Completed,BATCH7122
PRD001729,DEV0034,MFG003,20191107,238,70,0.1041,On Hold,BATCH4960
PRD001730,DEV0048,MFG004,20210105,247,51,0.1042,In Progress,BATCH7085
PRD001731,DEV0013,MFG005,20201218,286,157,0.1247,In Progress,BATCH7944
PRD001732,DEV0006,MFG004,20200731,233,196,0.0128,Failed QC,BATCH3093
PRD001733,DEV0032,MFG003,20201103,37,20,0.083,In Progress,BATCH7133
PRD001734,DEV0025,MFG003,20191224,392,227,0.0075,Completed,BATCH4729
PRD001735,DEV0028,MFG009,20210409,9,1,0.1043,Completed,BATCH6306
PRD001736,DEV0034,MFG004,20200312,62,6,0.1324,Completed,BATCH2187
PRD001737,DEV0028,MFG007,20201218,323,66,0.0417,Failed QC,BATCH2201
PRD001738,DEV0018,MFG009,20210907,389,181,0.0325,On Hold,BATCH5996
PRD001739,DEV0013,MFG002,20200125,337,262,0.0507,In Progress,BATCH5086
PRD001740,DEV0049,MFG005,20191031,139,18,0.0552,In Progress,BATCH5418
PRD001741,DEV0027,MFG004,20210119,412,193,0.0085,In Progress,BATCH3552
PRD001742,DEV0004,MFG008,20210509,62,10,0.0264,Completed,BATCH2790
PRD001743,DEV0040,MFG009,20200106,428,379,0.0037,Failed QC,BATCH6976
PRD001744,DEV0029,MFG010,20201101,47,6,0.0516,Completed,BATCH3140
PRD001745,DEV0008,MFG008,20200510,246,214,0.0628,Completed,BATCH6389
PRD001746,DEV0026,MFG007,20190814,308,195,0.0661,On Hold,BATCH9163
PRD001747,DEV0004,MFG010,20200914,357,270,0.0551,Failed QC,BATCH9425
PRD001748,DEV0004,MFG010,20200208,129,75,0.0799,Completed,BATCH7339
PRD001749,DEV0030,MFG004,20200206,256,162,0.0349,In Progress,BATCH1227
PRD001750,DEV0022,MFG007,20201206,481,168,0.1293,Failed QC,BATCH5526
PRD001751,DEV0011,MFG006,20211018,355,220,0.0019,On Hold,BATCH8549
PRD001752,DEV0013,MFG010,20210310,194,151,0.0702,Failed QC,BATCH2670
PRD001753,DEV0027,MFG007,20211017,179,45,0.0979,Failed QC,BATCH4655
PRD001754,DEV0037,MFG009,20200215,195,66,0.0199,Completed,BATCH9682
PRD001755,DEV0037,MFG008,20190906,212,190,0.1258,In Progress,BATCH3054
PRD001756,DEV0007,MFG008,20200530,246,68,0.0493,Failed QC,BATCH6019
PRD001757,DEV0027,MFG008,20201208,45,35,0.0509,Completed,BATCH7192
PRD001758,DEV0044,MFG005,20210924,263,217,0.0075,In Progress,BATCH7967
PRD001759,DEV0028,MFG002,20200218,98,20,0.0514,On Hold,BATCH8645
PRD001760,DEV0020,MFG009,20211118,342,202,0.0593,On Hold,BATCH1109
PRD001761,DEV0003,MFG009,20200601,86,38,0.0154,On Hold,BATCH1633
PRD001762,DEV0017,MFG009,20190919,490,391,0.098,Completed,BATCH5786
PRD001763,DEV0033,MFG005,20190929,379,352,0.0002,Failed QC,BATCH3368
PRD001764,DEV0009,MFG010,20200515,429,364,0.1259,Completed,BATCH6401
PRD001765,DEV0014,MFG005,20210313,112,62,0.0935,Completed,BATCH4188
PRD001766,DEV0011,MFG010,20191029,165,28,0.0211,Failed QC,BATCH9349
PRD001767,DEV0044,MFG006,20191215,165,141,0.0954,Completed,BATCH2507
PRD001768,DEV0020,MFG004,20200730,181,89,0.0635,Failed QC,BATCH1600
PRD001769,DEV0016,MFG004,20200719,42,25,0.1334,Completed,BATCH1001
PRD001770,DEV0001,MFG008,20201230,292,291,0.1085,In Progress,BATCH4001
PRD001771,DEV0043,MFG006,20210625,66,47,0.0483,In Progress,BATCH2488
PRD001772,DEV0029,MFG002,20200617,382,121,0.0274,In Progress,BATCH5463
PRD001773,DEV0033,MFG008,20200126,374,24,0.1396,Failed QC,BATCH2374
PRD001774,DEV0045,MFG005,20191009,400,345,0.0179,Completed,BATCH3365
PRD001775,DEV0030,MFG006,20200421,26,20,0.1185,Completed,BATCH7141
PRD001776,DEV0037,MFG002,20200324,382,38,0.1065,On Hold,BATCH4028
PRD001777,DEV0002,MFG009,20210414,279,25,0.0152,Completed,BATCH8113
PRD001778,DEV0039,MFG005,20210502,215,139,0.1025,On Hold,BATCH5160
PRD001779,DEV0031,MFG005,20200111,393,250,0.1375,Failed QC,BATCH7185
PRD001780,DEV0030,MFG005,20190904,136,65,0.1344,On Hold,BATCH1044
PRD001781,DEV0029,MFG007,20191207,327,139,0.139,Failed QC,BATCH4339
PRD001782,DEV0021,MFG008,20210429,145,1,0.0302,On Hold,BATCH4436
PRD001783,DEV0020,MFG003,20210916,58,10,0.0576,On Hold,BATCH8798
PRD001784,DEV0017,MFG010,20210319,482,145,0.0294,Failed QC,BATCH8215
PRD001785,DEV0034,MFG003,20200923,2,1,0.074,On Hold,BATCH6452
PRD001786,DEV0005,MFG010,20200826,93,16,0.1226,On Hold,BATCH7304
PRD001787,DEV0007,MFG010,20210927,359,171,0.0512,On Hold,BATCH7333
PRD001788,DEV0002,MFG005,20210712,213,140,0.1483,On Hold,BATCH1415
PRD001789,DEV0026,MFG009,20200113,491,298,0.0554,In Progress,BATCH4679
PRD001790,DEV0017,MFG006,20201018,424,293,0.0212,In Progress,BATCH1250
PRD001791,DEV0012,MFG009,20210801,223,33,0.0875,In Progress,BATCH9374
PRD001792,DEV0022,MFG001,20211009,417,3,0.0991,On Hold,BATCH5219
PRD001793,DEV0020,MFG002,20211005,425,286,0.1402,Failed QC,BATCH5563
PRD001794,DEV0030,MFG009,20191119,207,88,0.02,In Progress,BATCH1249
PRD001795,DEV0021,MFG002,20210207,233,17,0.0716,Failed QC,BATCH7510
PRD001796,DEV0024,MFG005,20191212,349,145,0.0639,On Hold,BATCH2651
PRD001797,DEV0004,MFG008,20210324,258,11,0.0176,Completed,BATCH9434
PRD001798,DEV0013,MFG009,20201231,188,183,0.1361,Failed QC,BATCH4630
PRD001799,DEV0026,MFG007,20210417,458,56,0.064,In Progress,BATCH7861
PRD001800,DEV0037,MFG010,20200810,443,230,0.118,Failed QC,BATCH2516
PRD001801,DEV0003,MFG010,20191026,464,31,0.0928,Completed,BATCH8351
PRD001802,DEV0014,MFG003,20210902,414,316,0.0349,In Progress,BATCH1978
PRD001803,DEV0029,MFG006,20210123,326,206,0.1153,Completed,BATCH6745
PRD001804,DEV0048,MFG006,20201016,142,42,0.0448,Completed,BATCH8285
PRD001805,DEV0033,MFG007,20200630,91,29,0.0096,On Hold,BATCH7085
PRD001806,DEV0031,MFG007,20200303,400,221,0.137,Failed QC,BATCH5373
PRD001807,DEV0041,MFG006,20201030,138,63,0.0698,Completed,BATCH4278
PRD001808,DEV0023,MFG004,20210828,453,423,0.0756,Completed,BATCH4615
PRD001809,DEV0024,MFG003,20200625,387,179,0.1238,In Progress,BATCH4100
PRD001810,DEV0030,MFG009,20211013,403,348,0.0334,Completed,BATCH7483
PRD001811,DEV0011,MFG001,20201206,100,81,0.066,In Progress,BATCH6640
PRD001812,DEV0045,MFG009,20210118,419,287,0.0571,Completed,BATCH7656
PRD001813,DEV0017,MFG002,20200910,222,157,0.1184,In Progress,BATCH6099
PRD001814,DEV0028,MFG001,20210416,383,329,0.0326,In Progress,BATCH9307
PRD001815,DEV0034,MFG005,20190802,315,287,0.1,Failed QC,BATCH8437
PRD001816,DEV0020,MFG006,20200626,173,104,0.0477,Completed,BATCH1693
PRD001817,DEV0049,MFG001,20200706,474,109,0.1105,In Progress,BATCH9895
PRD001818,DEV0034,MFG002,20200223,461,317,0.1079,In Progress,BATCH6142
PRD001819,DEV0041,MFG004,20200704,144,129,0.0185,Failed QC,BATCH8897
PRD001820,DEV0005,MFG009,20210202,300,91,0.0831,On Hold,BATCH3209
PRD001821,DEV0031,MFG007,20210904,365,250,0.042,In Progress,BATCH1353
PRD001822,DEV0032,MFG003,20211020,23,12,0.0948,Completed,BATCH4652
PRD001823,DEV0049,MFG006,20210109,255,100,0.121,On Hold,BATCH2050
PRD001824,DEV0017,MFG003,20190822,451,173,0.0735,On Hold,BATCH1279
PRD001825,DEV0045,MFG001,20211030,400,132,0.0793,Failed QC,BATCH4315
PRD001826,DEV0018,MFG006,20200814,120,60,0.0027,On Hold,BATCH6023
PRD001827,DEV0015,MFG004,20201127,224,146,0.1161,In Progress,BATCH9998
PRD001828,DEV0025,MFG009,20211109,365,10,0.0772,On Hold,BATCH6330
PRD001829,DEV0048,MFG010,20210414,144,100,0.0164,In Progress,BATCH8080
PRD001830,DEV0007,MFG009,20200611,247,50,0.1185,On Hold,BATCH1362
PRD001831,DEV0039,MFG010,20191125,4,1,0.0035,Completed,BATCH8641
